Գույնը,ISBN,Հեղինակ,Էջերի քանակը,Կոդ,Տարեթիվ,Կազմ,Արտադրող,User ID,Երկիր,Լեզու,Լրացուցիչ նկարներ
,,,,028234,,,ЭКСМО,,,Ռուսերեն,
,,,,028233,2019,,ЭКСМО,,,Ռուսերեն,
,,Достоевский Ф.,,028229,,,Азбука - Аттикус,,,Ռուսերեն,
,,Аксенов В.,,028228,,,Азбука - Аттикус,,,Ռուսերեն,
,,,,028216,2019,,ЭКСМО,,,Ռուսերեն,
,,Фланаган Джон,,028215,,,Рипол Классик,,,Ռուսերեն,
,,,,028212,2018,,Иностранка,,,Ռուսերեն,
,,,,028211,2019,,БОМБОРА,,,Ռուսերեն,
,,Юкито Аяцудзи,,028208,,,ЭКСМО,,,Ռուսերեն,
,,Дюма Александр,,028207,,,ЭКСМО,,,Ռուսերեն,
,,Гиффорд Клайв,,028203,,,ЭКСМО,,,Ռուսերեն,
,,,,028202,,,ЭКСМО,,,Ռուսերեն,
,,,,028201,2020,,Иностранка,,,Ռուսերեն,
,,Бердяев Н.,,028199,,,Азбука - Аттикус,,,Ռուսերեն,
,,Андреев Д.,,028196,,,Азбука - Аттикус,,,Ռուսերեն,
,,Артур Конан Дойл,,028190,,,Азбука - Аттикус,,,Ռուսերեն,
,,,,028188,2019,,ЭКСМО,,,Ռուսերեն,
,,,,028186,2020,,Иностранка,,,Ռուսերեն,
,,,,028185,2020,,ЭКСМО,,,Ռուսերեն,
,,Тодд Анна,,028184,,,ЭКСМО,,,Ռուսերեն,
,,,,028183,2019,,ЭКСМО,,,Ռուսերեն,
,,Тургенев И. С.,,028181,,,Азбука - Аттикус,,,Ռուսերեն,
,,Тургенев И. С.,,028179,,,Азбука - Аттикус,,,Ռուսերեն,
,,,,028178,2019,,ЭКСМО,,,Ռուսերեն,
,,Гончаров И.,,028177,,,Азбука - Аттикус,,,Ռուսերեն,
,,Гончаров И.,,028176,,,Азбука - Аттикус,,,Ռուսերեն,
,,,,028174,2018,,ЭКСМО,,,Ռուսերեն,
,,"Ильф И., Петров Е.",,028173,,,Азбука - Аттикус,,,Ռուսերեն,
,,Саган Ф.,,028172,,,Азбука - Аттикус,,,Ռուսերեն,
,,,,028171,2020,,БОМБОРА,,,Ռուսերեն,
,,Рубина Дина,,028170,,,ЭКСМО,,,Ռուսերեն,
,,,,028169,,,ЭКСМО,,,Ռուսերեն,
,,,,028168,2020,,ЭКСМО,,,Ռուսերեն,
,,Шаламов В.,,028165,,,Азбука - Аттикус,,,Ռուսերեն,
,,Ильф И. Петров Е.,,028164,,,Азбука - Аттикус,,,Ռուսերեն,
,,Гумилев Николай,,028163,,,Азбука - Аттикус,,,Ռուսերեն,
,,Гончаров И.,,028162,,,Азбука - Аттикус,,,Ռուսերեն,
,,Горин Г.,,028159,,,Азбука - Аттикус,,,Ռուսերեն,
,,Экзюпери А. С.,,028158,,,Азбука - Аттикус,,,Ռուսերեն,
,,Толстой А. Н.,,028157,,,Азбука - Аттикус,,,Ռուսերեն,
,,Ренсом С. К.,,028156,,,ЭКСМО,,,Ռուսերեն,
,,Набоков В.,,028154,,,Азбука - Аттикус,,,Ռուսերեն,
,,,,028151,2019,,ЭКСМО,,,Ռուսերեն,
,,,,028147,,,ЭКСМО,,,Ռուսերեն,
,,Линдгрен Астрил,,028145,,,Махаон,,,Ռուսերեն,
,,Набоков В.,,028144,,,Азбука - Аттикус,,,Ռուսերեն,
,,,,028140,2016,,ЭКСМО,,,Ռուսերեն,
,,,,028137,2017,,ЭКСМО,,,Ռուսերեն,
,,,,028134,2016,,ЭКСМО,,,Ռուսերեն,
,,Михаэль Энде,,028132,,,ЭКСМО,,,Ռուսերեն,
,,Михаэль Энде,,028131,,,ЭКСМО,,,Ռուսերեն,
,,Сарамаго Жозе,,028129,,,Азбука - Аттикус,,,Ռուսերեն,
,,,,028127,2019,,ЭКСМО,,,Ռուսերեն,
,,Мазаник М.,,028124,,,ЭКСМО,,,Ռուսերեն,
,,,,028114,2018,,Альпина Паблишер,,,Ռուսերեն,
,,,,028113,2017,,ЭКСМО,,,Ռուսերեն,
,,Пинкер С.,,028111,,,Альпина Нон-Фикшн,,,Ռուսերեն,
,,,,028106,2018,,Рипол Классик,,,Ռուսերեն,
,,Козлов С.,,028105,,,АКВАРЕЛЬ,,,Ռուսերեն,
,,,,028104,2020,,Рипол Классик,,,Ռուսերեն,
,,,,028103,2020,,Рипол Классик,,,Ռուսերեն,
,,,,028102,2019,,Рипол Классик,,,Ռուսերեն,
,,,,028101,2018,,Рипол Классик,,,Ռուսերեն,
,,Вербер Б.,,028100,,,Рипол Классик,,,Ռուսերեն,
,,Монтгомери С.,,028098,,,Рипол Классик,,,Ռուսերեն,
,,,,028095,2018,,Рипол Классик,,,Ռուսերեն,
,,,,028093,2019,,Рипол Классик,,,Ռուսերեն,
,,,,028091,2018,,Рипол Классик,,,Ռուսերեն,
,,,,028090,2019,,Рипол Классик,,,Ռուսերեն,
,,,,028082,2019,,Рипол Классик,,,Ռուսերեն,
,,Перпелица Вячеслав,,028078,,,Рипол Классик,,,Ռուսերեն,
,,Уиттакер Э.,,028074,,,Рипол Классик,,,Ռուսերեն,
,,Павич Милорад,,028069,,,Пальмира,,,Ռուսերեն,
,,,,028067,2019,,Рипол Классик,,,Ռուսերեն,
,,,,028063,2019,,Рипол Классик,,,Ռուսերեն,
,,,,028061,2020,,Рипол Классик,,,Ռուսերեն,
,,Ранделл Кэтрин,,028059,,,Рипол Классик,,,Ռուսերեն,
,,,,028058,2019,,Рипол Классик,,,Ռուսերեն,
,,Павич Милорад,,028053,,,Рипол Классик,,,Ռուսերեն,
,,,,028050,2020,,Рипол Классик,,,Ռուսերեն,
,,,,028049,2020,,Рипол Классик,,,Ռուսերեն,
,,,,028047,2019,,Попурри,,,Ռուսերեն,
,,,,028046,2019,,Попурри,,,Ռուսերեն,
,,,,028045,2019,,Рипол Классик,,,Ռուսերեն,
,,,,028044,2018,,Рипол Классик,,,Ռուսերեն,
,,,,027959,2020,,Попурри,,,Ռուսերեն,
,,,,027956,2015,,Рипол Классик,,,Ռուսերեն,
,,,,027954,2012,,Рипол Классик,,,Ռուսերեն,
,,,,027953,2019,,Попурри,,,Ռուսերեն,
,,,192,027952,2018,Կոշտ,,,,,
,,,,027950,2011,,Рипол Классик,,,Ռուսերեն,
,,,,027947,2019,,Рипол Классик,,,Ռուսերեն,
,,Гилберт Эл.,,027924,,,Пальмира,,,Ռուսերեն,
,,,,027923,2014,,Попурри,,,Ռուսերեն,
,,,,027920,2020,,Попурри,,,Ռուսերեն,
,,,,027918,2018,,Пальмира,,,Ռուսերեն,
,,,,027917,2020,,T8 RUGRAM,,,Ռուսերեն,
,,,,027914,2018,,Пальмира,,,Ռուսերեն,
,,,,027888,2018,,Проф-Пресс,,,Ռուսերեն,
,,,,027884,,,Проф-Пресс,,,Ռուսերեն,
,,,,027880,2013,,Проф-Пресс,,,Ռուսերեն,
,,,,027871,2018,,Проф-Пресс,,,Ռուսերեն,
,,,,027869,2019,,ЭКСМО,,,Ռուսերեն,
,,Ямамото Цунэтомо,,027856,,,ЭКСМО,,,Ռուսերեն,
,,Носов Николай,,027853,,,ЭКСМО,,,Ռուսերեն,
,,,,027852,2020,,ЭКСМО,,,Ռուսերեն,
,,,,027848,2016,,ЭКСМО,,,Ռուսերեն,
,,,,027841,2019,,ЭКСМО,,,Ռուսերեն,
,,"Коллоди К., Зальтен Ф., Перро Ш., Харрис Дж.",,027836,,,ЭКСМО,,,Ռուսերեն,
,,Родари Джанни,,027835,,,ЭКСМО,,,Ռուսերեն,
,,,,027829,2019,,ЭКСМО,,,Ռուսերեն,
,,Эккерсли К. Э.,,027823,,,ЭКСМО,,,Ռուսերեն,
,,Розенталь Д. Э.,384,027820,,,,,,,
,,Киплинг Редьярд,,027813,,,Самовар,,,Ռուսերեն,
,,Этвуд Маргарет,,027810,,,ЭКСМО,,,Ռուսերեն,
,,,,027807,2018,,ЭКСМО,,,Ռուսերեն,
,,Братья Гримм,,027805,,,ЭКСМО,,,Ռուսերեն,
,,Коллоди Карло,,027798,,,ЭКСМО,,,Ռուսերեն,
,,Уайльд Оскар,,027791,,,ЭКСМО,,,Ռուսերեն,
,,Дойдж Норман,,027787,,,ЭКСМО,,,Ռուսերեն,
,,,,027772,2017,,ЭКСМО,,,Ռուսերեն,
,,,,027768,2018,,Центрполиграф,,,Ռուսերեն,
,,,,027764,2016,,ЭКСМО,,,Ռուսերեն,
,,,,027762,2016,,ЭКСМО,,,Ռուսերեն,
,,,,027754,2017,,ЭКСМО,,,Ռուսերեն,
,,,,027752,2016,,Центрполиграф,,,Ռուսերեն,
,,,,027750,2020,,ЭКСМО,,,Ռուսերեն,
,,,,027748,2014,,Проф-Пресс,,,Ռուսերեն,
,,,,027744,2016,,ЭКСМО,,,Ռուսերեն,
,,Маколи Дэвид,,027730,,,ЭКСМО,,,Ռուսերեն,
,,,,027717,2016,,Центрполиграф,,,Ռուսերեն,
,,Толстой А. Н.,,027714,,,ЭКСМО,,,Ռուսերեն,
,,,,027708,2018,,ЭКСМО,,,Ռուսերեն,
,,,,027707,2016,,ЭКСМО,,,Ռուսերեն,
,,,,027703,2017,,ЭКСМО,,,Ռուսերեն,
,,,,027698,2016,,ЭКСМО,,,Ռուսերեն,
,,,,027695,2017,,ЭКСМО,,,Ռուսերեն,
,,,,027694,2017,,ЭКСМО,,,Ռուսերեն,
,,Щербак В.,,027685,,,ЭКСМО,,,Ռուսերեն,
,,,,027683,2015,,Айрис Пресс,,,Ռուսերեն,
,,,,027675,2020,,ЭКСМО,,,Ռուսերեն,
,,,,027671,2019,,ЭКСМО,,,Ռուսերեն,
,,Крылов И. А.,,027657,,,ЭКСМО,,,Ռուսերեն,
,,,,027653,2010,,Проф-Пресс,,,Ռուսերեն,
,,,,027647,2019,,Попурри,,,Ռուսերեն,
,,Брэдбери Рэй,,027643,,,ЭКСМО,,,,
,,Кови Стивен,,027641,,,Альпина Паблишер,,,Ռուսերեն,
,,Крылов И. А.,,027535,,,АСТ,,,Ռուսերեն,
,,Грин Грэм,,027533,,,АСТ,,,Ռուսերեն,
,,,,027532,2019,,АСТ,,,Ռուսերեն,
,,,,027531,2019,,АСТ,,,Ռուսերեն,
,,,,027530,2019,,АСТ,,,Ռուսերեն,
,,,,027529,2020,,АСТ,,,Ռուսերեն,
,,,,027528,2019,,АСТ,,,Ռուսերեն,
,,Вайткене Л. Д.,,027525,,,АСТ,,,Ռուսերեն,
,,Станиславский К. С.,,027522,,,АСТ,,,Ռուսերեն,
,,,,027521,2019,,АСТ,,,Ռուսերեն,
,,Жукова О.,,027519,,,АСТ,,,Ռուսերեն,
,,Ма Тяньюй,,027517,,,АСТ,,,Ռուսերեն,
,,Надежкина Н. В.,,027516,,,АСТ,,,Ռուսերեն,
,,Кальвино Ит.,,027513,,,АСТ,,,Ռուսերեն,
,,Познер В.,,027506,,,АСТ,,,Ռուսերեն,
,,Воннегут К.,,027500,,,АСТ,,,Ռուսերեն,
,,,,027499,2019,,АСТ,,,Ռուսերեն,
,,,,027487,2019,,АСТ,,,Ռուսերեն,
,,Драгунский В.,,027484,,,АСТ,,,Ռուսերեն,
,,,,027482,,,АСТ,,,Ռուսերեն,
,,Митта А.,,027478,,,АСТ,,,Ռուսերեն,
,,,,027475,2019,,АСТ,,,Ռուսերեն,
,,,128,027472,,Փափուկ,,,,,
,,Братья Гримм,,027471,,,АСТ,,,Ռուսերեն,
,,,,027469,2019,,АСТ,,,Ռուսերեն,
,,,,027465,2018,,АСТ,,,Ռուսերեն,
,,,,027464,2017,,АСТ,,,Ռուսերեն,
,,,,027460,2018,,АСТ,,,Ռուսերեն,
,,,,027458,2018,,АСТ,,,Ռուսերեն,
,,,,027456,2018,,АСТ,,,Ռուսերեն,
,,,,027453,2018,,АСТ,,,Ռուսերեն,
,,,,027452,2018,,АСТ,,,Ռուսերեն,
,,Ремарк Эрих Мария,,027451,,,АСТ,,,Ռուսերեն,
,,Ремарк Эрих Мария,,027450,,,АСТ,,,Ռուսերեն,
,,,,027448,2018,,АСТ,,,Ռուսերեն,
,,,,027447,2018,,АСТ,,,Ռուսերեն,
,,,,027446,2018,,АСТ,,,Ռուսերեն,
,,,,027445,2021,,АСТ,,,Ռուսերեն,
,,Успенский Э.,,027444,,,АСТ,,,Ռուսերեն,
,,Набокова Ника,,027442,,,АСТ,,,Ռուսերեն,
,,Коэльо П.,,027437,,,АСТ,,,Ռուսերեն,
,,,,027435,2018,,АСТ,,,Ռուսերեն,
,,,,027434,2018,,АСТ,,,Ռուսերեն,
,,,,027432,2018,,АСТ,,,Ռուսերեն,
,,,,027429,2020,,АСТ,,,Ռուսերեն,
,,Коэльо П.,,027428,,,АСТ,,,Ռուսերեն,
,,,,027427,2018,,АСТ,,,Ռուսերեն,
,,,,027426,2018,,АСТ,,,Ռուսերեն,
,,,,027424,2019,Փափուկ,АСТ,,,,
,,Льюис Клайв Стейплз,,027423,,,АСТ,,,Ռուսերեն,
,,Остер Г.,,027422,,,АСТ,,,Ռուսերեն,
,,,,027421,2017,,АСТ,,,Ռուսերեն,
,,,,027418,2020,,АСТ,,,Ռուսերեն,
,,,,027417,,,АСТ,,,Ռուսերեն,
,,Диккенс Чарльз,,027416,,,АСТ,,,Ռուսերեն,
,,,,027411,2019,,АСТ,,,Ռուսերեն,
,,Мориак Ф.,,027409,,,АСТ,,,Ռուսերեն,
,,Ջոնաթան Քոնլին,,027386,,,,,Հայաստան,Հայերեն,
,,,,027385,2019,Կոշտ,,,Հայաստան,,
,,,,027357,,,,,,,
,,,,027356,,,,,,Հայերեն,
,,,48,K027355,,Կոշտ,Կոլլաժ ՍՊԸ,,,,
,,Ye. Mkhitaryan,136,027328,,,ԶԱՆԳԱԿ Հրատարակչություն,,,,
,,,,027318,,,,,Հայաստան,,
,,,,027270,,,,,Հայաստան,Հայերեն,
,,,,027220,,Կոշտ,,,Հայաստան,,
,,Фомина Наталья,,026662,,,АСТ,,,Ռուսերեն,
,,,,026648,2017,,Гараж,,,Ռուսերեն,
,,,,026646,2009,,Колонна Пабликейшинз,,,Ռուսերեն,
,,Рот Ф.,,026645,,,Колонна Пабликейшинз,,,Ռուսերեն,
,,,,026643,2018,,Колонна Пабликейшинз,,,Ռուսերեն,
,,,,026582,2019,,Բուկինիստ Հրատարակչություն,,,Հայերեն,
,,РЫЖИЙ КОТ,,026359,,,,,,Հայերեն,
,,РЫЖИЙ КОТ,,026347,,,,,,Հայերեն,
,,,,026273,АС,,,,,,
,,,,026271,2018,,АСТ,,,Ռուսերեն,
,,Прах Вячеслав,,026269,,,АСТ,,,Ռուսերեն,
,,,,026268,2021,,АСТ,,,Ռուսերեն,
,,,,026266,2019,,АСТ,,,Ռուսերեն,
,,Шарма Робин,256,026264,,,,,,,
,,Шарма Робин,,026254,,,АСТ,,,Ռուսերեն,
,,Курпатов А.,,026248,,,АСТ,,,Ռուսերեն,
,,Дмитриева В. Г.,,026246,,,МАЛЫШ,,,Ռուսերեն,
,,Шпильман В.,,026245,,,АСТ,,,Ռուսերեն,
,,Роттердамский Эразм,,026244,,,АСТ,,,Ռուսերեն,
,,,,026243,2018,,АСТ,,,Ռուսերեն,
,,,,026242,2019,,АСТ,,,Ռուսերեն,
,,,192,026241,2020,Կոշտ,,,,,
,,,,026237,2018,,АСТ,,,Ռուսերեն,
,,Уиндем Джон,,026236,,,АСТ,,,Ռուսերեն,
,,Маршак С.,,026229,,,МАЛЫШ,,,Ռուսերեն,
,,Дюма А.,,026227,,,АСТ,,,Ռուսերեն,
,,Дюма А.,,026226,,,АСТ,,,Ռուսերեն,
,,Гандапас Р.,,026225,,,АСТ,,,Ռուսերեն,
,,,,026224,2020,,АСТ,,,Ռուսերեն,
,,,,026221,2016,,АСТ,,,Ռուսերեն,
,,,,026220,,,,,,,
,,Гаршин В.,,026217,,,АСТ,,,Ռուսերեն,
,,Ломброзо Чезаре,,026215,,,АСТ,,,Ռուսերեն,
,,Коэльо П.,,026212,,,АСТ,,,Ռուսերեն,
,,Цвейг Ст.,352,026207,,,,,,,
,,Уильямс Теннесси,,026205,,,АСТ,,,Ռուսերեն,
,,Булгаков М.,,026204,,,АСТ,,,Ռուսերեն,
,,Гейман Нил,,026200,,,АСТ,,,Ռուսերեն,
,,Аристотель,,026198,,,АСТ,,,Ռուսերեն,
,,Мартин Дж.,,026197,,,АСТ,,,Ռուսերեն,
,,Jean Webster,,026192,,,ԷԴԻԹ ՊՐԻՆՏ հրատարակչություն,,,Անգլերեն,
,,Дюрренматт Фридрих,,026182,,,Азбука - Аттикус,,,Ռուսերեն,
,,,,026170,2019,,Айрис Пресс,,,Ռուսերեն,
,,,,026169,2019,,Айрис Пресс,,,Ռուսերեն,
,,,,026168,2018,,ЭКСМО,,,Ռուսերեն,
,,Кристи Агата,,026166,,,ЭКСМО,,,Ռուսերեն,
,,,,026165,2016,,ЭКСМО,,,Ռուսերեն,
,,,,026161,2018,,ЭКСМО,,,Ռուսերեն,
,,,,026158,2018,,Айрис Пресс,,,Ռուսերեն,
,,Тэффи,,026156,,,АЗБУКА,,,Ռուսերեն,
,,,,026154,2020,,Альпина Паблишер,,,Ռուսերեն,
,,Блаватская Елена,,026150,,,ЭКСМО,,,Ռուսերեն,
,,Кристи Агата,,026148,,,ЭКСМО,,,Ռուսերեն,
,,,,026145,2015,,ЭКСМО,,,Ռուսերեն,
,,,,026141,2018,,ЭКСМО,,,Ռուսերեն,
,,Шефнер Вадим,,026136,,,Азбука - Аттикус,,,Ռուսերեն,
,,Диспенза Джо,,026131,,,БОМБОРА,,,Ռուսերեն,
,,,,026130,2019,,Айрис Пресс,,,Ռուսերեն,
,,,,026128,2018,,Айрис Пресс,,,Ռուսերեն,
,,,,026120,2016,,ЭКСМО,,,Ռուսերեն,
,,,,026117,2018,,Айрис Пресс,,,Ռուսերեն,
,,Холлис Рейчел,,026112,,,БОМБОРА,,,Ռուսերեն,
,,Шмитт Эрик-Эмманюэль,,026110,,,Азбука - Аттикус,,,Ռուսերեն,
,,Пьюзо Марио,,026109,,,ЭКСМО,,,Ռուսերեն,
,,,,026108,2013,,ЭКСМО,,,Ռուսերեն,
,,Талер Ричард,,026105,,,ЭКСМО,,,Ռուսերեն,
,,Рубина Дина,,026102,,,ЭКСМО,,,Ռուսերեն,
,,,,026099,2019,,Айрис Пресс,,,Ռուսերեն,
,,Ерофеев В.,,026097,,,АЗБУКА,,,Ռուսերեն,
,,,,026095,2018,,Махаон,,,Ռուսերեն,
,,,,026091,2018,,Айрис Пресс,,,Ռուսերեն,
,,,,026089,2019,,Айрис Пресс,,,Ռուսերեն,
,,,,026087,2019,,Айрис Пресс,,,Ռուսերեն,
,,,,026085,2019,,Айрис Пресс,,,Ռուսերեն,
,,,,026084,2019,,Айрис Пресс,,,Ռուսերեն,
,,,,026082,2019,,Айрис Пресс,,,Ռուսերեն,
,,Тич У.,,026080,,,Махаон,,,Ռուսերեն,
,,,,026079,2019,,ЭКСМО,,,Ռուսերեն,
,,,,026078,2017,,ЭКСМО,,,Ռուսերեն,
,,,,026076,2017,,Махаон,,,Ռուսերեն,
,,Кристи Агата,,026074,,,ЭКСМО,,,Ռուսերեն,
,,,,026071,2015,,Азбука - Аттикус,,,Ռուսերեն,
,,,,026068,2019,,Айрис Пресс,,,Ռուսերեն,
,,,,026064,2019,,Айрис Пресс,,,Ռուսերեն,
,,Ерофеев В.,,026063,,,Азбука - Аттикус,,,Ռուսերեն,
,,Коллинз Уилки,,026057,,,Азбука - Аттикус,,,Ռուսերեն,
,,,,026049,2017,,Азбука - Аттикус,,,Ռուսերեն,
,,Шукшин В.,,026046,,,Азбука - Аттикус,,,Ռուսերեն,
,,,,026043,2018,,ЭКСМО,,,Ռուսերեն,
,,,,026042,2019,,Айрис Пресс,,,Ռուսերեն,
,,,,026040,2018,,ЭКСМО,,,Ռուսերեն,
,,,,026039,2016,,ЭКСМО,,,Ռուսերեն,
,,,,026038,2018,,Айрис Пресс,,,Ռուսերեն,
,,Трейси Брайан,,026037,,,"Манн, Иванов и Фербер изд.",,,Ռուսերեն,
,,,,026033,2017,,Азбука - Аттикус,,,Ռուսերեն,
,,Кристи Агата,,026031,,,ЭКСМО,,,Ռուսերեն,
,,,,026024,2019,,Айрис Пресс,,,Ռուսերեն,
,,,,026021,2018,,Айрис Пресс,,,Ռուսերեն,
,,,,026020,2019,,Айрис Пресс,,,Ռուսերեն,
,,Кэролл Льюис,,026019,,,ЭКСМО,,,Ռուսերեն,
,,,,026013,2015,Փափուկ,Восточная книга,,,,
,,,,026012,2017,,Восточная книга,,,Ռուսերեն,
,,Кэмерон Д.,,026011,,,Livebook,,,Ռուսերեն,
,,Гейман Н.,,026009,,,Livebook,,,Ռուսերեն,
,,,,026007,2016,Փափուկ,Восточная книга,,,,
,,Сильвестра Сорбера,,026006,,,Восточная книга,,,Ռուսերեն,
,,,,026005,2018,,Восточная книга,,,Ռուսերեն,
,,Беккер Густаво,,026004,,,Восточная книга,,,Ռուսերեն,
,,Էլ Ջեյմս,572,024054,,,Անտարես Հրատարակչություն,,,,
,,,328,024045,2019,Կոշտ,Բուկինիստ Հրատարակչություն,,,,
,,,128,024043,2015,Կոշտ,ԷԴԻԹ ՊՐԻՆՏ հրատարակչություն,,,,
,,,,023343,,,ЭКСМО,,,Ռուսերեն,
,,,,023342,2018,,ЭКСМО,,,Ռուսերեն,
,,,,023308,,,,,,,
,,,,023306,2020,,АСТ,,,Ռուսերեն,
,,,,023303,2020,,АСТ,,,Ռուսերեն,
,,Гейман Нил,,023301,,,АСТ,,,Ռուսերեն,
,,Грин А.,,023299,,,АСТ,,,Ռուսերեն,
,,Сафарли Эльчин,,023298,,,АСТ,,,Ռուսերեն,
,,Маркес Г. Г.,,023297,,,АСТ,,,Ռուսերեն,
,,Коэльо П.,,023296,,,АСТ,,,Ռուսերեն,
